JEDN.EWID.;OBRĘB;DZIAŁKA;ARKUSZ;POW.DZ.[ha];NUMER JRG;CHAR.WŁADANIA;UDZIAŁ;GRUPA;UŻYTKI - SYMBOL;UŻYTKI - POW.[ha];DOKUMENT - SYGN.;DOKUMENT - RODZAJ;AKTUALIZACJA UW.;Wartość zł;Wartość drogi;Wartość rowy;Wartość B-RV;Wartość B-RVI;Wartość N;Wartość RIVa;Wartość RIVb;Wartość RV;Wartość RVI;Wartość B-RIVa;Wartość B-Ivb;Wartość Wp;Wartość B;Wartość ŁIII;Wartość ŁIV;Wartość ŁV;Wartość ŁVI;Wartość PsIII;Wartość PsIV;Wartość PsV;Wartość PsVI;Wartość LsIII;Wartość LsIV;WartośćLsV;WarośćLsVI;Wartość Ba;Wartość Bp;Wartość Bi;Wartość Ws;wartość K;Wartość Lz-RIV;Wartość Lz-RV;Wartość Lz-RVI;Wartość S-RV;Wartość B-ŁIV;Wartość S-ŁIV;Wartość S-ŁV;Wartość Lz-ŁIV;Wartość B-PsVI;Wartość S-PsV;Wartość bz;Wartość Wp;Wartość Wsr;pow. zabudowy;aktualne wyk;plan;przeznaczenie w planie lub studium;uwagi;wartość szacunkowa została określona przez: ……………..skład komisji
POKÓJ;ŁADZA   0120;163;1;0,11;177;właściciel;;4,1;W;0,01;G.IV-7227/540/92;DECYZJA WOJEWODY;;65;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ŁADZA   0120;256;1;0,2;177;właściciel;;4,1;W;0,03;71394;Księga wieczysta;;195;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1064/84;1;0,193;655;właściciel;;4,1;B;0,193;71593;Księga wieczysta;;19300;0;0;0;0;0;0;0;0;0;0;0;0;19300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;863;oświata;oświata;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1196/188;1;0,085;631;właściciel;;4,1;B;0,085;71759;Księga wieczysta;;8500;0;0;0;0;0;0;0;0;0;0;0;0;8500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1197/188;1;0,0036;632;właściciel;;4,1;B;0,0036;71760;Księga wieczysta;;360;0;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1202/174;1;0,037;420;właściciel;;4,1;B;0,037;58993;Księga wieczysta;;3700;0;0;0;0;0;0;0;0;0;0;0;0;3700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;209/21;6;0,3822;642;właściciel;;4,1;B;0,3822;26006;Księga wieczysta;;38220;0;0;0;0;0;0;0;0;0;0;0;0;38220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;338/36;6;0,0001;420;właściciel;;4,1;B;0,0001;G.IV-7227/541/92;DECYZJA WOJEWODY;;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;453/14;6;0,2429;420;właściciel;;4,1;B;0,2429;71611;Księga wieczysta;;24290;0;0;0;0;0;0;0;0;0;0;0;0;24290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;513/36;6;0,005;420;właściciel;;4,1;B;0,005;G.IV-7227/541/92;DECYZJA WOJEWODY;;500;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;530/112;6;0,0771;455;właściciel;;4,1;B;0,0771;74088;Księga wieczysta;;7710;0;0;0;0;0;0;0;0;0;0;0;0;7710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;531/112;6;0,5669;455;właściciel;;4,1;B;0,0299;74088;Księga wieczysta;;2990;0;0;0;0;0;0;0;0;0;0;0;0;2990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;537/8;6;0,03;420;właściciel;;4,1;B;0,03;71916;Księga wieczysta;;3000;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;538/8;6;0,017;420;właściciel;;4,1;B;0,017;71916;Księga wieczysta;;1700;0;0;0;0;0;0;0;0;0;0;0;0;1700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;722/77;1;0,0034;7;właściciel;;4,1;B;0,0034;71754;Księga wieczysta;;340;0;0;0;0;0;0;0;0;0;0;0;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;936/72;1;0,0254;630;właściciel;;4,1;B;0,0254;71758;Księga wieczysta;;2540;0;0;0;0;0;0;0;0;0;0;0;0;2540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;944/111;2;0,008;420;właściciel;;4,1;B;0,008;G.IV-7227/541/92;DECYZJA WOJEWODY;;800;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;986/82;2;0,2363;634;właściciel;;4,1;B;0,2363;71762;Księga wieczysta;;23630;0;0;0;0;0;0;0;0;0;0;0;0;23630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1091/191;1;0,441;540;właściciel;;5;B-ŁIV;0,441;61734;Księga wieczysta;06-05-2009;44100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44100;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;451/16;6;0,0766;678;właściciel;;4,1;B-ŁIV;0,0766;74087;Księga wieczysta;;7660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7660;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1093/228;1;0,064;681;właściciel;;4,1;B-RIVb;0,064;74089;Księga wieczysta;;6400;0;0;0;0;0;0;0;0;0;0;6400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1067/26;2;0,006;546;właściciel;;4,1;B-RV;0,006;66127;Księga wieczysta;;600;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1068/26;2;0,1097;546;właściciel;;4,1;B-RV;0,1097;66127;Księga wieczysta;;10970;0;0;10970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;401/133;5;0,14;516;współwłaściciel;36/10000;4,1;B-RV;0,14;55806;Księga wieczysta;;14000;0;0;14000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;938/116;2;0,001;420;właściciel;;4,1;B-RV;0,001;15725;Księga wieczysta;;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;941/116;2;0,011;420;właściciel;;4,1;B-RV;0,011;15725;Księga wieczysta;;1100;0;0;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;946/111;2;0,041;420;właściciel;;4,1;B-RV;0,041;71621;Księga wieczysta;;4100;0;0;4100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;990/111;2;0,01;666;właściciel;;4,1;B-RV;0,01;74101;Księga wieczysta;;1000;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1153/81;1;0,1124;7;właściciel;;4,1;Bi;0,1124;40400;Księga wieczysta;;11240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Wod-kan;Wod-kan;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;399/90;1;0,034;215;właściciel;;4,1;Bi;0,034;27931;Księga wieczysta;;3400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Wod-kan;Wod-kan;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;724/77;1;0,0118;420;właściciel;;4,1;Bi;0,0118;71599;Księga wieczysta;;1180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Wod-kan;Wod-kan;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;802/67;1;0,076;165;właściciel;;4;Bi;0,076;25779;Księga wieczysta;;7600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Wod-kan;Wod-kan;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;817/76;1;0,2285;695;właściciel;;4,1;Bi;0,2285;71591;Księga wieczysta;;22850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644;oświata;oświata;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;819/77;1;0,1831;629;właściciel;;4,1;Bi;0,1831;71757;Księga wieczysta;;18310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;oświata;oświata;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;83;1;0,079;6;właściciel;;4,1;Bi;0,079;71590;Księga wieczysta;;7900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;943/81;1;0,3109;6;właściciel;;4,1;Bi;0,3109;71592;Księga wieczysta;;31090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1286/182;1;0,0495;621;właściciel;;5;Bp;0,0495;70917;Księga wieczysta;06-05-2009;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1287/182;1;0,0495;437;właściciel;;5;Bp;0,0495;39231;Księga wieczysta;06-05-2009;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;413/128;5;0,0357;441;właściciel;;5;Bp;0,0357;39029;Księga wieczysta;06-05-2009;3570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;414/128;5;0,0377;442;właściciel;;5;Bp;0,0377;39350;Księga wieczysta;06-05-2009;3770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;415/128;5;0,0377;443;właściciel;;5;Bp;0,0377;39428;Księga wieczysta;06-05-2009;3770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;416/128;5;0,038;448;właściciel;;5;Bp;0,0380;39718;Księga wieczysta;06-05-2009;3800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;417/128;5;0,0349;444;właściciel;;5;Bp;0,0349;39341;Księga wieczysta;06-05-2009;3490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;420/128;5;0,0382;445;właściciel;;5;Bp;0,0382;39337;Księga wieczysta;06-05-2009;3820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;423/129;5;0,0538;440;właściciel;;5;Bp;0,0538;38027;Księga wieczysta;06-05-2009;5380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;994/191;1;0,082;420;właściciel;;4,1;Bp;0,082;71620;Księga wieczysta;;8200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;przemysł;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;221/12;5;0,1216;671;współwłaściciel;2570/10000;4,1;Bz;0,1216;73712;Księga wieczysta;;12160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12160;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;311/112;6;1,0632;636;właściciel;;4,1;Bz;1,0632;71763;Księga wieczysta;;106320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106320;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;369/11;1;0,142;7;właściciel;;4,1;Bz;0,142;34776;Księga wieczysta;;14200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14200;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;381/207;1;0,065;626;właściciel;;4,1;Bz;0,065;71753;Księga wieczysta;;6500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6500;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;382/207;1;0,063;626;właściciel;;4,1;Bz;0,063;71753;Księga wieczysta;;6300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6300;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;383/207;1;0,081;626;właściciel;;4,1;Bz;0,081;71752;Księga wieczysta;;8100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8100;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;384/207;1;0,036;626;właściciel;;4,1;Bz;0,036;71753;Księga wieczysta;;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;73;1;0,084;692;właściciel;;4;Bz;0,084;72456;Księga wieczysta;;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8400;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;79;1;0,133;6;właściciel;;4,1;Bz;0,133;71588;Księga wieczysta;;13300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13300;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;795/92;1;0,1624;7;właściciel;;4,1;Bz;0,1624;71864;Księga wieczysta;;16240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16240;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;796/92;1;0,0466;7;właściciel;;4,1;Bz;0,0466;71755;Księga wieczysta;;4660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4660;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;80;1;0,687;6;właściciel;;4,1;Bz;0,687;71589;Księga wieczysta;;68700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68700;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;937/72;1;0,2336;692;właściciel;;4;Bz;0,2336;72456;Księga wieczysta;;23360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23360;0;0;0;teren rekreacyjny;teren rekreacyjny;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1;6;0,521;203;właściciel;;4,1;dr;0,521;G.IV-7227/541/92;DECYZJA WOJEWODY;;10420;10420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;1/180;1;0,1246;203;właściciel;;4,1;dr;0,1246;G.IV-7227/541/92;DECYZJA WOJEWODY;;2492;2492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
